,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,スチーマーライン(フロント),スチーマーライン(ロスト),スチーマーライン(ハーバー),レールウェイ(フロント),スチーマーライン(ポート),ビッグシティ・ヴィークル,曜日_数値,休日
798,2021-02-18 16:30:00,0,5,5,5,5,5,5,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
799,2021-02-18 16:45:00,0,5,5,5,5,5,25,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
800,2021-02-18 17:00:00,0,5,5,5,5,5,15,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
801,2021-02-18 17:15:00,0,5,5,5,5,5,30,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
802,2021-02-18 17:30:00,0,5,5,5,10,5,15,20,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
803,2021-02-18 17:45:00,0,5,5,5,10,5,5,5,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
804,2021-02-18 18:00:00,0,5,5,5,10,5,20,0,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,3,0
805,2021-02-18 18:15:00,0,5,5,5,5,5,5,0,0,20,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,3,0
806,2021-02-18 18:30:00,0,5,5,5,5,5,0,0,0,0,10,0,5,5,5,5,5,5,5,5,0,5,0,0,0,0,3,0
807,2021-02-18 18:45:00,0,5,0,5,5,5,0,0,0,0,0,0,5,5,0,5,5,5,5,5,0,5,0,0,0,0,3,0
808,2021-02-18 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
809,2021-02-18 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
810,2021-02-18 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
811,2021-02-18 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
812,2021-02-18 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
813,2021-02-18 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
814,2021-02-18 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
815,2021-02-18 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
816,2021-02-19 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
817,2021-02-19 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
818,2021-02-19 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
819,2021-02-19 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
820,2021-02-19 10:00:00,0,5,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,4,0
821,2021-02-19 10:15:00,0,10,5,10,0,5,0,0,0,10,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,4,0
822,2021-02-19 10:30:00,0,20,5,15,15,5,0,0,0,10,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,4,0
823,2021-02-19 10:45:00,0,20,5,10,15,5,0,0,0,10,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,4,0
824,2021-02-19 11:00:00,0,10,5,10,20,5,15,0,0,5,10,0,5,5,5,5,0,5,5,0,0,5,5,0,0,0,4,0
825,2021-02-19 11:15:00,0,10,5,5,15,5,20,0,0,5,10,0,5,5,5,5,5,5,5,0,0,5,5,0,0,0,4,0
826,2021-02-19 11:30:00,0,5,5,5,10,5,5,0,0,5,10,0,5,5,5,5,5,5,5,0,0,5,5,0,0,0,4,0
827,2021-02-19 11:45:00,0,5,5,5,10,5,20,10,0,5,10,0,5,5,5,5,5,5,5,0,10,5,5,0,0,0,4,0
828,2021-02-19 12:00:00,0,5,5,5,10,5,5,10,0,5,10,0,5,5,5,5,5,5,5,0,10,5,5,0,0,0,4,0
829,2021-02-19 12:15:00,0,5,5,5,5,5,25,5,0,5,10,0,5,5,5,5,5,5,5,0,5,5,5,0,0,0,4,0
830,2021-02-19 12:30:00,0,5,5,5,5,5,10,10,0,5,10,0,5,5,5,5,5,5,5,0,5,5,5,0,0,0,4,0
831,2021-02-19 12:45:00,0,5,5,5,5,5,25,5,0,5,10,0,5,5,5,5,5,5,5,5,0,0,0,0,0,0,4,0
832,2021-02-19 13:00:00,0,5,5,5,5,5,15,10,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,0,0,0,4,0
833,2021-02-19 13:15:00,0,5,5,5,5,5,5,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,0,0,0,4,0
834,2021-02-19 13:30:00,0,5,5,5,5,5,15,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,0
835,2021-02-19 13:45:00,0,5,5,5,5,5,5,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
836,2021-02-19 14:00:00,0,5,5,5,15,5,25,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
837,2021-02-19 14:15:00,0,5,5,5,5,5,10,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
838,2021-02-19 14:30:00,0,5,5,5,5,5,25,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
839,2021-02-19 14:45:00,0,5,5,5,5,5,10,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
840,2021-02-19 15:00:00,0,5,5,5,5,5,30,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
841,2021-02-19 15:15:00,0,5,5,5,5,5,15,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
842,2021-02-19 15:30:00,0,5,5,5,5,5,25,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
843,2021-02-19 15:45:00,0,5,5,5,5,5,20,5,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
844,2021-02-19 16:00:00,0,5,5,5,5,5,5,5,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
845,2021-02-19 16:15:00,0,5,5,5,5,5,25,5,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
846,2021-02-19 16:30:00,0,5,5,5,5,5,10,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
847,2021-02-19 16:45:00,0,5,5,5,5,5,25,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
848,2021-02-19 17:00:00,0,5,5,5,5,5,10,15,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
849,2021-02-19 17:15:00,0,5,5,5,5,5,25,15,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
850,2021-02-19 17:30:00,0,5,5,5,5,5,15,20,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
851,2021-02-19 17:45:00,0,5,5,5,5,5,5,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
852,2021-02-19 18:00:00,15,5,5,5,5,5,20,0,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,0
853,2021-02-19 18:15:00,30,5,5,5,5,5,5,0,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,0
854,2021-02-19 18:30:00,30,10,5,5,5,5,0,0,0,10,10,0,5,5,5,5,5,5,5,5,0,5,0,0,0,0,4,0
855,2021-02-19 18:45:00,0,10,5,5,5,5,0,0,0,10,0,0,0,0,0,5,5,5,5,5,0,5,0,0,0,0,4,0
856,2021-02-19 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
857,2021-02-19 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
858,2021-02-19 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
859,2021-02-19 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
860,2021-02-19 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
861,2021-02-19 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
862,2021-02-19 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
863,2021-02-19 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
864,2021-02-20 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
865,2021-02-20 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
866,2021-02-20 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
867,2021-02-20 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
868,2021-02-20 10:00:00,0,5,5,5,5,5,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,1
869,2021-02-20 10:15:00,0,30,5,5,5,5,0,0,0,30,10,0,0,0,5,0,0,5,0,0,0,5,5,0,0,0,5,1
870,2021-02-20 10:30:00,0,40,10,10,5,5,0,0,0,20,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,5,1
871,2021-02-20 10:45:00,0,30,25,20,10,5,0,0,0,20,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,5,1
872,2021-02-20 11:00:00,0,20,25,25,25,10,0,10,0,25,20,0,5,5,5,5,0,5,5,5,0,5,5,0,5,0,5,1
873,2021-02-20 11:15:00,0,20,15,35,15,15,20,10,0,10,15,0,5,5,5,5,5,5,5,5,0,5,5,5,5,0,5,1
874,2021-02-20 11:30:00,0,10,10,25,10,10,5,5,0,5,10,0,5,5,5,5,5,5,5,5,0,5,5,5,5,0,5,1
875,2021-02-20 11:45:00,0,5,5,10,10,15,20,10,0,5,10,0,5,5,5,5,5,5,5,5,10,5,5,5,5,0,5,1
876,2021-02-20 12:00:00,0,5,5,5,5,10,10,10,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,5,1
877,2021-02-20 12:15:00,0,5,5,5,5,10,25,10,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,5,1
878,2021-02-20 12:30:00,0,5,5,5,5,10,10,10,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,5,1
879,2021-02-20 12:45:00,0,5,5,5,5,5,30,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,5,1
880,2021-02-20 13:00:00,0,5,5,5,5,5,15,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,5,1
881,2021-02-20 13:15:00,0,5,5,5,5,5,5,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,5,1
882,2021-02-20 13:30:00,0,10,5,5,5,5,20,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,5,1
883,2021-02-20 13:45:00,0,10,5,5,5,5,5,5,0,0,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
884,2021-02-20 14:00:00,0,15,5,5,15,5,20,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
885,2021-02-20 14:15:00,0,10,5,5,5,5,5,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
886,2021-02-20 14:30:00,0,10,5,5,5,5,25,10,0,20,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
887,2021-02-20 14:45:00,0,5,5,5,5,5,10,5,0,25,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
888,2021-02-20 15:00:00,0,10,5,5,5,5,5,10,0,25,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
889,2021-02-20 15:15:00,0,5,5,5,5,5,15,5,0,0,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
890,2021-02-20 15:30:00,0,10,5,5,5,5,30,5,0,0,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
891,2021-02-20 15:45:00,0,10,5,5,5,5,20,5,0,0,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
892,2021-02-20 16:00:00,0,15,5,5,5,5,10,5,0,0,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
893,2021-02-20 16:15:00,0,10,5,5,5,5,25,5,0,0,10,0,5,5,5,5,5,5,5,5,5,5,5,10,5,5,5,1
894,2021-02-20 16:30:00,0,10,5,5,10,5,10,5,0,0,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
895,2021-02-20 16:45:00,0,10,5,10,5,5,25,5,0,0,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
896,2021-02-20 17:00:00,0,10,5,5,5,5,15,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
897,2021-02-20 17:15:00,0,10,5,5,5,5,30,10,0,35,10,0,5,5,5,5,5,5,5,5,5,5,5,5,10,0,5,1
898,2021-02-20 17:30:00,0,10,5,5,5,5,15,20,0,40,10,0,5,5,5,5,5,5,5,5,5,5,5,5,10,0,5,1
899,2021-02-20 17:45:00,0,15,5,5,5,5,5,10,0,25,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
900,2021-02-20 18:00:00,0,20,5,5,5,5,20,0,0,25,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,1
901,2021-02-20 18:15:00,0,20,5,5,5,5,10,0,0,25,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,1
902,2021-02-20 18:30:00,0,20,5,5,5,5,0,0,0,0,10,0,5,5,5,5,5,5,5,5,0,5,0,0,0,0,5,1
903,2021-02-20 18:45:00,0,0,0,5,5,5,0,0,0,0,0,0,5,5,0,5,5,5,5,5,0,5,0,0,0,0,5,1
904,2021-02-20 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
905,2021-02-20 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
906,2021-02-20 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
907,2021-02-20 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
908,2021-02-20 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
909,2021-02-20 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
910,2021-02-20 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
911,2021-02-20 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
912,2021-02-21 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
913,2021-02-21 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
914,2021-02-21 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
915,2021-02-21 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
916,2021-02-21 10:00:00,0,0,5,0,0,5,0,0,0,5,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,6,1
917,2021-02-21 10:15:00,0,20,5,0,0,5,0,0,0,10,0,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,6,1
918,2021-02-21 10:30:00,0,35,10,10,10,5,0,0,0,15,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,6,1
919,2021-02-21 10:45:00,10,40,20,20,15,5,0,0,0,30,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,6,1
920,2021-02-21 11:00:00,0,25,10,20,20,10,30,10,0,20,10,0,5,5,5,5,0,5,5,5,0,5,5,5,5,0,6,1
921,2021-02-21 11:15:00,0,25,10,20,20,15,20,10,0,15,15,0,5,5,5,5,0,5,5,5,0,5,5,5,5,0,6,1
922,2021-02-21 11:30:00,0,20,5,20,15,15,5,10,0,5,15,0,5,5,5,5,5,5,5,5,0,5,5,5,5,0,6,1
923,2021-02-21 11:45:00,0,10,5,10,10,10,20,10,0,5,10,0,5,5,5,5,5,5,5,5,10,5,5,5,5,0,6,1
924,2021-02-21 12:00:00,0,10,5,5,5,10,5,10,0,5,10,0,5,5,5,5,5,5,5,5,10,5,5,5,5,0,6,1
925,2021-02-21 12:15:00,0,10,5,5,5,10,25,5,0,5,10,0,5,5,5,5,5,5,5,5,10,5,5,5,5,0,6,1
926,2021-02-21 12:30:00,0,10,5,5,5,10,10,5,0,5,10,0,5,5,5,5,5,5,5,5,10,5,5,5,5,0,6,1
927,2021-02-21 12:45:00,0,10,5,5,5,10,5,5,0,5,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,6,1
928,2021-02-21 13:00:00,0,10,5,5,5,10,15,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,6,1
929,2021-02-21 13:15:00,0,10,5,5,5,5,30,10,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,6,1
930,2021-02-21 13:30:00,0,10,5,5,5,5,20,10,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
931,2021-02-21 13:45:00,0,10,5,5,5,5,5,5,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
932,2021-02-21 14:00:00,0,15,5,5,15,5,20,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
933,2021-02-21 14:15:00,0,15,5,5,5,5,10,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
934,2021-02-21 14:30:00,0,10,5,5,5,5,5,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
935,2021-02-21 14:45:00,0,15,5,5,5,5,10,5,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,10,5,6,1
936,2021-02-21 15:00:00,0,20,5,5,5,5,25,5,0,15,10,0,5,5,5,5,5,5,5,10,5,5,5,5,10,5,6,1
937,2021-02-21 15:15:00,0,15,5,5,5,5,15,5,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,10,5,6,1
938,2021-02-21 15:30:00,0,10,5,5,5,5,30,10,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,10,5,6,1
939,2021-02-21 15:45:00,0,15,5,5,5,5,20,10,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,10,5,6,1
940,2021-02-21 16:00:00,0,15,5,5,5,5,5,10,0,25,10,0,5,5,5,5,5,5,5,5,5,5,5,10,5,5,6,1
941,2021-02-21 16:15:00,0,15,5,5,10,5,25,5,0,20,10,0,5,5,5,5,5,5,5,5,5,5,5,10,5,5,6,1
942,2021-02-21 16:30:00,0,20,5,5,10,5,10,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,10,6,1
943,2021-02-21 16:45:00,0,30,5,5,5,5,25,10,0,20,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
944,2021-02-21 17:00:00,0,20,5,5,10,5,10,10,0,20,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,6,1
945,2021-02-21 17:15:00,0,10,5,5,5,5,5,15,0,20,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,6,1
946,2021-02-21 17:30:00,0,15,5,5,5,5,15,10,0,20,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,6,1
947,2021-02-21 17:45:00,0,20,5,5,5,5,5,0,0,25,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,6,1
948,2021-02-21 18:00:00,0,25,5,5,5,5,20,0,0,30,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,6,1
949,2021-02-21 18:15:00,0,35,5,10,5,5,5,0,0,30,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,6,1
950,2021-02-21 18:30:00,0,25,5,10,5,5,0,0,0,30,10,0,5,5,5,5,5,5,5,5,0,5,0,0,0,0,6,1
951,2021-02-21 18:45:00,0,0,0,5,5,5,0,0,0,30,10,0,0,0,0,5,5,5,5,5,0,5,0,0,0,0,6,1
952,2021-02-21 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
953,2021-02-21 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
954,2021-02-21 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
955,2021-02-21 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
956,2021-02-21 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
957,2021-02-21 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
958,2021-02-21 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
959,2021-02-21 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
960,2021-02-22 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,2021-02-22 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,2021-02-22 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2021-02-22 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,2021-02-22 10:00:00,0,0,5,5,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0
965,2021-02-22 10:15:00,0,10,5,10,0,5,0,0,0,5,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,0,0
966,2021-02-22 10:30:00,0,30,15,20,0,5,0,0,0,20,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,0,0
967,2021-02-22 10:45:00,0,40,20,30,0,5,0,0,0,25,10,0,5,0,5,5,0,5,0,0,0,5,10,0,0,0,0,0
968,2021-02-22 11:00:00,0,25,20,20,20,10,0,10,0,25,15,0,5,5,5,5,5,5,5,5,0,5,10,5,5,0,0,0
969,2021-02-22 11:15:00,0,15,15,10,25,20,0,5,0,25,10,0,5,5,5,5,5,5,5,5,0,5,10,5,5,0,0,0
970,2021-02-22 11:30:00,0,10,15,10,20,20,0,10,0,5,10,0,5,5,5,5,5,5,5,5,0,5,10,5,5,0,0,0
971,2021-02-22 11:45:00,0,15,15,5,15,20,25,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,10,5,5,0,0,0
972,2021-02-22 12:00:00,0,5,5,5,15,10,10,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,10,5,5,0,0,0
973,2021-02-22 12:15:00,0,5,5,5,5,10,30,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,10,5,5,0,0,0
974,2021-02-22 12:30:00,0,10,5,5,5,5,15,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,0,5,5,5,0,0
975,2021-02-22 12:45:00,0,10,5,5,0,5,30,10,0,5,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,0,0
976,2021-02-22 13:00:00,0,5,5,5,0,5,15,10,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,0,0
977,2021-02-22 13:15:00,0,5,5,5,0,5,5,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,0,0
978,2021-02-22 13:30:00,0,5,5,5,0,5,20,5,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0
979,2021-02-22 13:45:00,0,5,5,5,0,5,5,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0
980,2021-02-22 14:00:00,0,5,5,5,0,5,25,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0
981,2021-02-22 14:15:00,0,5,5,5,0,5,10,5,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0
982,2021-02-22 14:30:00,0,10,5,5,5,5,30,10,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0
983,2021-02-22 14:45:00,0,10,5,5,5,5,0,10,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0
984,2021-02-22 15:00:00,0,5,5,5,20,5,0,10,0,20,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0
985,2021-02-22 15:15:00,0,5,5,5,20,5,20,10,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0
986,2021-02-22 15:30:00,0,10,5,5,20,10,15,10,0,20,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0
987,2021-02-22 15:45:00,0,10,5,5,15,5,10,10,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0
988,2021-02-22 16:00:00,0,10,5,5,5,5,20,10,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0
989,2021-02-22 16:15:00,0,5,5,5,5,5,10,5,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0
