,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,スチーマーライン(フロント),スチーマーライン(ロスト),スチーマーライン(ハーバー),レールウェイ(フロント),スチーマーライン(ポート),ビッグシティ・ヴィークル,曜日_数値,曜日
918,2021-01-20 10:30:00,0,5,5,5,15,0,5,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,2,Wednesday
919,2021-01-20 10:45:00,0,5,5,5,15,5,30,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,2,Wednesday
920,2021-01-20 11:00:00,0,5,5,5,25,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,2,Wednesday
921,2021-01-20 11:15:00,0,5,5,5,20,5,25,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,2,Wednesday
922,2021-01-20 11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
923,2021-01-20 11:45:00,0,5,5,5,20,5,30,5,0,5,10,5,5,5,5,5,5,5,5,5,10,5,5,0,0,0,2,Wednesday
924,2021-01-20 12:00:00,0,5,5,5,20,5,20,5,0,5,10,5,5,5,5,5,5,5,5,5,10,5,5,0,0,5,2,Wednesday
925,2021-01-20 12:15:00,0,5,5,5,15,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,10,5,5,0,0,5,2,Wednesday
926,2021-01-20 12:30:00,0,5,5,5,10,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,10,5,5,0,0,5,2,Wednesday
927,2021-01-20 12:45:00,0,5,5,5,10,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,10,5,5,0,0,5,2,Wednesday
928,2021-01-20 13:00:00,10,5,5,5,10,5,25,10,0,5,10,5,5,5,5,5,5,5,5,5,10,5,5,0,0,5,2,Wednesday
929,2021-01-20 13:15:00,10,5,5,5,15,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,10,5,5,0,0,5,2,Wednesday
930,2021-01-20 13:30:00,10,5,5,5,25,5,25,5,0,5,10,5,5,5,5,5,5,5,5,5,10,5,5,0,0,5,2,Wednesday
931,2021-01-20 13:45:00,10,5,5,5,30,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,5,2,Wednesday
932,2021-01-20 14:00:00,10,5,5,5,25,10,30,5,0,0,10,5,5,5,5,5,5,5,5,5,0,0,5,0,0,5,2,Wednesday
933,2021-01-20 14:15:00,10,5,5,5,15,5,15,10,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,2,Wednesday
934,2021-01-20 14:30:00,5,5,5,5,20,5,5,10,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,2,Wednesday
935,2021-01-20 14:45:00,10,5,5,5,20,5,20,5,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
936,2021-01-20 15:00:00,5,5,10,5,20,10,5,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
937,2021-01-20 15:15:00,5,5,5,5,20,5,25,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
938,2021-01-20 15:30:00,5,5,5,5,20,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
939,2021-01-20 15:45:00,5,5,5,5,20,5,25,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
940,2021-01-20 16:00:00,5,5,5,5,15,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
941,2021-01-20 16:15:00,5,5,5,5,10,5,5,10,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
942,2021-01-20 16:30:00,5,5,5,5,10,5,15,10,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
943,2021-01-20 16:45:00,5,5,5,5,10,5,5,5,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
944,2021-01-20 17:00:00,5,5,5,5,15,5,20,5,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,Wednesday
945,2021-01-20 17:15:00,5,5,5,5,15,5,5,5,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,Wednesday
946,2021-01-20 17:30:00,5,5,5,5,20,5,25,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,Wednesday
947,2021-01-20 17:45:00,5,5,5,5,10,5,10,5,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,Wednesday
948,2021-01-20 18:00:00,5,5,5,5,5,5,25,10,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,Wednesday
949,2021-01-20 18:15:00,5,10,5,5,5,5,15,5,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,Wednesday
950,2021-01-20 18:30:00,5,10,5,5,5,5,5,20,0,15,10,5,5,5,5,5,5,5,5,5,0,5,0,0,0,0,2,Wednesday
951,2021-01-20 18:45:00,5,10,5,5,5,5,0,5,0,5,10,5,5,5,0,5,5,5,5,5,0,5,0,0,0,0,2,Wednesday
952,2021-01-20 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
953,2021-01-20 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
954,2021-01-20 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
955,2021-01-20 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
956,2021-01-20 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
957,2021-01-20 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
958,2021-01-20 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
959,2021-01-20 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
960,2021-01-21 09:00:00,0,5,0,0,0,5,0,0,0,0,10,0,0,0,0,5,0,5,0,0,0,5,0,0,0,0,3,Thursday
961,2021-01-21 09:15:00,0,5,5,5,0,5,0,0,0,5,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,3,Thursday
962,2021-01-21 09:30:00,0,10,5,5,0,5,0,0,0,5,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,3,Thursday
963,2021-01-21 09:45:00,0,5,5,5,5,5,0,0,0,5,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,3,Thursday
964,2021-01-21 10:00:00,0,5,5,5,10,5,25,10,0,5,10,0,5,5,5,5,5,5,5,5,0,5,5,0,0,0,3,Thursday
965,2021-01-21 10:15:00,0,5,5,5,10,5,15,10,0,5,10,0,5,5,5,5,5,5,5,5,0,5,5,0,0,0,3,Thursday
966,2021-01-21 10:30:00,0,5,5,5,15,5,10,10,0,5,10,0,5,5,5,5,5,5,5,5,0,5,5,0,0,0,3,Thursday
967,2021-01-21 10:45:00,0,5,5,5,15,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,3,Thursday
968,2021-01-21 11:00:00,0,5,5,5,20,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,3,Thursday
969,2021-01-21 11:15:00,0,5,5,15,20,5,25,5,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,3,Thursday
970,2021-01-21 11:30:00,0,5,5,10,20,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,3,Thursday
971,2021-01-21 11:45:00,0,5,5,5,20,5,30,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,3,Thursday
972,2021-01-21 12:00:00,0,5,5,5,10,5,15,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
973,2021-01-21 12:15:00,0,5,5,5,10,5,5,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
974,2021-01-21 12:30:00,0,10,5,5,5,5,15,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
975,2021-01-21 12:45:00,0,5,5,5,5,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
976,2021-01-21 13:00:00,0,5,5,5,5,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
977,2021-01-21 13:15:00,0,5,5,5,5,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
978,2021-01-21 13:30:00,0,5,5,5,20,5,25,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
979,2021-01-21 13:45:00,5,5,5,5,30,5,15,5,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,5,3,Thursday
980,2021-01-21 14:00:00,5,5,5,5,25,5,30,5,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,3,Thursday
981,2021-01-21 14:15:00,5,5,5,5,20,5,15,5,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,3,Thursday
982,2021-01-21 14:30:00,5,5,5,5,15,5,30,10,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,3,Thursday
983,2021-01-21 14:45:00,5,5,5,5,15,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
984,2021-01-21 15:00:00,5,5,5,5,5,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
985,2021-01-21 15:15:00,5,5,5,5,5,5,25,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
986,2021-01-21 15:30:00,5,5,5,5,10,5,10,5,0,5,10,10,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
987,2021-01-21 15:45:00,5,5,5,5,10,5,30,10,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
988,2021-01-21 16:00:00,5,5,5,5,10,5,15,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
989,2021-01-21 16:15:00,5,5,5,5,10,5,30,5,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
990,2021-01-21 16:30:00,5,5,5,5,10,5,15,10,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
991,2021-01-21 16:45:00,5,5,5,5,5,5,5,10,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
992,2021-01-21 17:00:00,5,5,5,5,5,5,25,10,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,3,Thursday
993,2021-01-21 17:15:00,5,5,5,5,5,5,5,10,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,3,Thursday
994,2021-01-21 17:30:00,5,5,5,5,5,5,20,10,0,10,10,5,5,5,5,5,5,5,5,5,15,5,5,0,0,0,3,Thursday
995,2021-01-21 17:45:00,5,5,5,5,5,5,10,5,0,15,10,5,5,5,5,5,5,5,5,5,15,5,5,0,0,0,3,Thursday
996,2021-01-21 18:00:00,5,5,5,5,5,5,30,5,0,20,10,5,5,5,5,5,5,5,5,5,15,5,5,0,0,0,3,Thursday
997,2021-01-21 18:15:00,10,5,5,5,5,5,15,5,0,25,10,5,5,5,5,5,5,5,5,5,15,5,5,0,0,0,3,Thursday
998,2021-01-21 18:30:00,10,5,10,5,5,5,0,10,0,15,10,5,5,5,5,5,5,5,5,5,0,5,0,0,0,0,3,Thursday
999,2021-01-21 18:45:00,0,10,0,5,5,5,0,0,0,15,10,5,0,5,0,5,5,5,5,5,0,5,0,0,0,0,3,Thursday
1000,2021-01-21 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1001,2021-01-21 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1002,2021-01-21 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1003,2021-01-21 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1004,2021-01-21 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1005,2021-01-21 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1006,2021-01-21 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1007,2021-01-21 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1008,2021-01-22 09:00:00,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,4,Friday
1009,2021-01-22 09:15:00,0,10,0,5,5,5,0,0,0,5,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,4,Friday
1010,2021-01-22 09:30:00,0,15,0,5,5,5,0,0,0,5,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,4,Friday
1011,2021-01-22 09:45:00,0,10,0,5,5,5,0,0,0,5,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,4,Friday
1012,2021-01-22 10:00:00,0,5,0,5,20,5,5,10,0,5,10,0,5,5,5,5,5,5,5,5,0,5,5,0,0,0,4,Friday
1013,2021-01-22 10:15:00,0,5,5,5,20,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,4,Friday
1014,2021-01-22 10:30:00,0,5,5,5,15,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,4,Friday
1015,2021-01-22 10:45:00,0,5,5,5,15,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,4,Friday
1016,2021-01-22 11:00:00,0,5,5,5,10,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,4,Friday
1017,2021-01-22 11:15:00,0,5,5,5,10,5,25,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,4,Friday
1018,2021-01-22 11:30:00,0,5,5,5,10,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,4,Friday
1019,2021-01-22 11:45:00,0,5,5,5,5,5,25,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,Friday
1020,2021-01-22 12:00:00,0,5,5,5,5,5,15,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,Friday
1021,2021-01-22 12:15:00,0,5,5,5,5,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1022,2021-01-22 12:30:00,5,5,5,5,5,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1023,2021-01-22 12:45:00,5,5,5,5,5,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1024,2021-01-22 13:00:00,5,5,5,5,5,5,25,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1025,2021-01-22 13:15:00,5,5,5,5,5,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1026,2021-01-22 13:30:00,5,5,5,5,5,5,25,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1027,2021-01-22 13:45:00,5,5,5,5,15,5,15,5,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,5,4,Friday
1028,2021-01-22 14:00:00,5,5,5,5,10,5,30,5,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,4,Friday
1029,2021-01-22 14:15:00,5,5,5,5,15,5,15,10,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,0,0,5,4,Friday
1030,2021-01-22 14:30:00,5,5,5,5,15,5,5,10,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,0,0,5,4,Friday
1031,2021-01-22 14:45:00,5,5,10,5,5,5,20,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1032,2021-01-22 15:00:00,5,5,15,5,5,5,5,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1033,2021-01-22 15:15:00,5,5,5,5,5,5,25,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1034,2021-01-22 15:30:00,5,5,5,5,5,5,5,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1035,2021-01-22 15:45:00,5,5,5,5,5,5,25,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1036,2021-01-22 16:00:00,5,5,10,5,5,5,15,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1037,2021-01-22 16:15:00,5,5,10,5,5,5,5,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1038,2021-01-22 16:30:00,5,5,10,5,5,5,15,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1039,2021-01-22 16:45:00,5,5,10,5,5,5,5,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1040,2021-01-22 17:00:00,5,5,10,5,5,5,20,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,Friday
1041,2021-01-22 17:15:00,5,5,15,5,5,5,10,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,Friday
1042,2021-01-22 17:30:00,5,5,5,5,5,5,30,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,Friday
1043,2021-01-22 17:45:00,5,5,5,5,5,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,Friday
1044,2021-01-22 18:00:00,5,5,5,5,5,5,30,5,0,10,10,5,5,5,5,5,5,5,5,5,15,5,5,0,0,0,4,Friday
1045,2021-01-22 18:15:00,5,5,5,5,5,5,15,10,0,10,10,5,5,5,5,5,5,5,5,5,15,5,5,0,0,0,4,Friday
1046,2021-01-22 18:30:00,5,5,5,5,5,5,10,15,0,10,10,5,5,5,5,5,5,5,5,5,0,5,0,0,0,0,4,Friday
1047,2021-01-22 18:45:00,5,5,5,5,5,5,0,0,0,10,10,5,5,5,0,5,5,5,5,5,0,5,0,0,0,0,4,Friday
1048,2021-01-22 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
1049,2021-01-22 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
1050,2021-01-22 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
1051,2021-01-22 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
1052,2021-01-22 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
1053,2021-01-22 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
1054,2021-01-22 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
1055,2021-01-22 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
1056,2021-01-23 09:00:00,0,5,0,0,5,5,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
1057,2021-01-23 09:15:00,0,10,5,0,5,5,0,0,0,0,10,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,5,Saturday
1058,2021-01-23 09:30:00,0,20,5,0,5,5,0,0,0,0,10,0,5,0,5,5,0,5,0,0,0,0,5,0,0,0,5,Saturday
1059,2021-01-23 09:45:00,0,20,5,5,5,5,0,0,0,5,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,5,Saturday
1060,2021-01-23 10:00:00,0,25,5,5,5,5,30,0,0,5,10,0,5,5,5,5,0,5,5,0,0,5,5,0,0,0,5,Saturday
1061,2021-01-23 10:15:00,0,10,5,10,5,5,15,10,0,5,0,0,5,5,5,5,0,5,5,5,0,5,5,0,0,0,5,Saturday
1062,2021-01-23 10:30:00,0,10,5,10,5,5,30,10,0,5,0,0,5,5,5,5,0,5,5,5,0,5,5,0,0,0,5,Saturday
1063,2021-01-23 10:45:00,0,5,5,10,5,5,20,10,0,5,0,0,5,5,5,5,0,5,5,5,0,5,5,0,0,0,5,Saturday
1064,2021-01-23 11:00:00,0,5,5,10,5,5,5,10,0,5,0,0,5,0,5,5,5,5,5,5,0,5,5,0,0,0,5,Saturday
1065,2021-01-23 11:15:00,0,5,10,10,5,5,25,5,0,5,0,0,5,0,5,5,5,5,5,5,0,5,5,0,0,0,5,Saturday
1066,2021-01-23 11:30:00,0,5,10,5,15,5,10,5,0,5,0,0,5,0,5,5,5,5,5,5,0,5,5,0,0,0,5,Saturday
1067,2021-01-23 11:45:00,0,5,5,5,15,5,30,5,0,5,0,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1068,2021-01-23 12:00:00,0,5,5,5,15,5,15,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1069,2021-01-23 12:15:00,0,5,5,5,5,5,10,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,10,5,Saturday
1070,2021-01-23 12:30:00,0,5,5,5,5,5,20,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,10,5,Saturday
1071,2021-01-23 12:45:00,0,5,5,5,5,5,10,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,10,5,Saturday
1072,2021-01-23 13:00:00,5,5,5,5,5,5,20,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,10,5,Saturday
1073,2021-01-23 13:15:00,5,5,5,5,15,5,10,10,0,5,15,0,5,5,5,5,5,5,5,5,5,5,5,0,0,10,5,Saturday
1074,2021-01-23 13:30:00,5,5,5,5,20,5,25,5,0,5,15,0,5,5,5,5,5,5,5,5,5,5,5,0,0,10,5,Saturday
1075,2021-01-23 13:45:00,5,5,5,5,20,5,10,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,10,5,Saturday
1076,2021-01-23 14:00:00,5,5,5,5,20,5,30,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,10,5,Saturday
1077,2021-01-23 14:15:00,5,5,5,5,15,5,20,10,0,5,15,0,5,5,5,5,5,5,5,5,5,5,5,0,0,10,5,Saturday
1078,2021-01-23 14:30:00,5,5,5,5,20,5,10,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,10,5,Saturday
1079,2021-01-23 14:45:00,5,5,5,5,20,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,10,5,Saturday
1080,2021-01-23 15:00:00,5,5,5,5,20,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,10,5,Saturday
1081,2021-01-23 15:15:00,5,5,5,5,20,5,25,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,10,5,Saturday
1082,2021-01-23 15:30:00,5,5,5,5,10,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,10,5,Saturday
1083,2021-01-23 15:45:00,5,5,5,5,5,5,30,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,10,5,Saturday
1084,2021-01-23 16:00:00,5,5,5,5,5,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,10,5,Saturday
1085,2021-01-23 16:15:00,5,5,5,5,5,5,30,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,10,5,Saturday
1086,2021-01-23 16:30:00,5,5,5,5,5,5,15,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,Saturday
1087,2021-01-23 16:45:00,5,5,5,5,5,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,Saturday
1088,2021-01-23 17:00:00,5,5,5,5,5,5,20,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1089,2021-01-23 17:15:00,5,5,5,5,5,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1090,2021-01-23 17:30:00,5,5,5,5,5,5,25,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1091,2021-01-23 17:45:00,5,5,5,5,5,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1092,2021-01-23 18:00:00,5,5,5,5,5,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1093,2021-01-23 18:15:00,5,5,5,5,5,5,15,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1094,2021-01-23 18:30:00,5,5,5,5,5,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,0,0,0,0,5,Saturday
1095,2021-01-23 18:45:00,5,5,5,5,5,5,0,15,0,5,10,5,5,5,0,5,5,5,5,5,0,5,0,0,0,0,5,Saturday
1096,2021-01-23 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
1097,2021-01-23 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
1098,2021-01-23 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
1099,2021-01-23 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
1100,2021-01-23 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
